"time","y_11.y","y_22.y","u_11.y","u_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
3971,1.70898e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3972,1.7965e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3973,1.80078e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426174,5.56596
3974,1.80303e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3975,1.81678e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3976,1.77801e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3977,1.67735e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3978,1.51886e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3979,1.38776e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3980,1.32152e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3981,1.28759e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3982,1.26767e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3983,1.23685e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3984,1.2791e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3985,1.19611e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3986,1.13961e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3987,1.0788e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3988,1.00875e-9,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3989,9.42824e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3990,8.8136e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3991,8.13837e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3992,8.65714e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3993,7.74766e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3994,7.63065e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3995,7.899e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3996,6.45217e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3997,4.91772e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3998,4.08171e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
3999,5.26066e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4000,3.78512e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4001,3.56073e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4002,3.63956e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4003,4.74715e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4004,5.12576e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4005,4.52662e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4006,4.47866e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4007,3.30335e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4008,2.79009e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4009,2.76654e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4010,3.00463e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4011,3.32176e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4012,3.31476e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4013,3.07522e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4014,2.58508e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4015,1.96792e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4016,1.49177e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4017,1.25052e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4018,1.10266e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4019,1.9656e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4020,2.6668e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4021,1.62182e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4022,1.62486e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4023,1.01231e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4024,1.34434e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4025,2.19822e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4026,-3.64844e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4027,-2.06002e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4028,4.53171e-12,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4029,3.25902e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4030,5.62248e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4031,8.54272e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4032,8.20366e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4033,5.52205e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4034,-3.45619e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4035,-1.99921e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4036,-9.42386e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4037,-7.03173e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4038,-6.55038e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4039,-2.17244e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4040,5.4009e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4041,-3.61244e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4042,-6.77067e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4043,-1.95955e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4044,-3.41299e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4045,-5.28743e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4046,-4.56954e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4047,-3.60208e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4048,-3.08859e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4049,-2.84375e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4050,-3.28984e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4051,-4.35851e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4052,-5.54939e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4053,-6.16241e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4054,-6.32922e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4055,-6.43935e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4056,-6.6901e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4057,-6.20954e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4058,-5.62516e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4059,-5.21176e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4060,-4.48016e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4061,-3.7809e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4062,-3.11746e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4063,-2.75721e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4064,-2.74374e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4065,-3.09789e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4066,-3.88266e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4067,-4.70733e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4068,-5.58023e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4069,-6.60187e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4070,-7.80291e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4071,-5.94978e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4072,-3.50578e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4073,-1.64478e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4074,-2.50684e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4075,8.50424e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4076,1.48867e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4077,1.05023e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4078,8.12528e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4079,-1.08709e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4080,-1.18948e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4081,-2.4342e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4082,-2.34843e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4083,-2.1185e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4084,-2.32949e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4085,-1.65782e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4086,-1.32855e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4087,-1.18394e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4088,2.49822e-12,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4089,1.22252e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4090,2.26124e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4091,3.20922e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4092,3.08939e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4093,2.84338e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4094,1.00556e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4095,-5.73102e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4096,-1.75219e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4097,-2.96607e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4098,-2.81023e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4099,-2.01851e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4100,-2.80889e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4101,9.49738e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4102,1.61379e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4103,2.27959e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4104,3.32074e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4105,4.87938e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4106,3.76392e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4107,2.193e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4108,1.44986e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4109,-2.1301e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4110,-2.79159e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4111,-2.96368e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4112,-2.81945e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4113,-1.19866e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4114,3.92468e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4115,1.66533e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4116,3.62528e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4117,5.69468e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4118,5.50849e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4119,3.12706e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4120,1.22703e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4121,7.35434e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4122,-4.83458e-12,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4123,-6.22307e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4124,-1.23848e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4125,-9.15761e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4126,-9.78002e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4127,-1.09141e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4128,-4.18927e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4129,7.47571e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4130,2.30556e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4131,2.68933e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4132,2.72401e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4133,2.39457e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4134,9.49656e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4135,-1.79423e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4136,-8.6877e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4137,-1.52063e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4138,-2.53948e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4139,-3.88301e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4140,-4.15814e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4141,-2.6154e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4142,-5.98483e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4143,1.58472e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4144,4.34182e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4145,7.1281e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4146,5.75112e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4147,2.3374e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4148,-1.35087e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4149,-1.9535e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4150,-2.8764e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4151,-3.2114e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4152,-1.5816e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4153,-3.80325e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4154,-2.98765e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4155,-1.23834e-12,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4156,5.45073e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4157,1.2147e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4158,2.48165e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4159,3.98928e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4160,5.31258e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4161,6.28637e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4162,5.86273e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4163,4.50443e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4164,2.07033e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4165,-9.666e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4166,-3.80452e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4167,-5.17707e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4168,-4.30478e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4169,-2.31607e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4170,1.30695e-12,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4171,1.89488e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4172,3.51784e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4173,4.3926e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4174,4.73343e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4175,3.61971e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4176,2.34893e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4177,8.7871e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4178,1.49682e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4179,-3.46949e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4180,-8.67411e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4181,-1.65009e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4182,-3.11753e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4183,-5.25099e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4184,-3.68324e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4185,-1.65971e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4186,9.70137e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4187,3.97407e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4188,3.28317e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4189,1.22619e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4190,2.06566e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4191,-8.25968e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4192,-1.39074e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4193,-1.93136e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4194,-2.56048e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4195,-3.6498e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4196,-4.16628e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4197,-3.71383e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4198,-2.48106e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4199,-6.63074e-11,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4200,1.72828e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4200,1.72828e-10,1,-0.152937,-0.103577,24.4149,44.169,-0.0426175,5.56596
4200,1.72828e-10,1,-0.152937,0.00788834,24.4149,44.169,-0.0426175,5.56596
4201,2.56367e-10,1,-0.152937,0.0262801,24.4149,45.169,-0.0426175,4.56596
4202,1.16837e-10,1,-0.152937,0.0446718,24.4149,46.169,-0.0426175,3.56596
4203,8.86236e-10,1,-0.00943737,0.0630635,24.4149,47.169,-0.0426175,2.56596
4204,-0.0522013,0.84282,0.0533607,0.0624898,24.441,48.0904,-0.0165169,1.64455
4205,-0.042598,0.672249,0.0779678,0.0574094,24.4884,48.848,0.0308828,0.887016
4206,-0.0183872,0.489184,0.0712568,0.0476844,24.5189,49.4287,0.0613754,0.3063
4207,0.00156973,0.306634,0.0594807,0.0346547,24.5274,49.8266,0.0697842,-0.0916087
4208,0.0144198,0.140018,0.0447204,0.0383533,24.5354,50.0499,0.0617894,-0.314934
4209,0.0216971,-0.0057756,0.0278737,0.0214764,24.5534,50.1173,0.043731,-0.382056
4210,0.0254981,-0.0848081,0.00998426,0.00461859,24.577,50.1626,0.0201334,-0.336764
4211,0.0191031,-0.0943182,-0.00296229,-0.00451091,24.5993,50.2521,-0.00216724,-0.247201
4212,0.00646802,-0.0710588,-0.00629955,-0.0079547,24.6121,50.3348,-0.0149528,-0.164512
4213,0.00254532,-0.0245291,-0.00765369,-0.00658845,24.6166,50.3826,-0.0194594,-0.116718
4214,0.00797698,0.0282316,-0.0111152,-0.0026115,24.6219,50.3959,-0.0247206,-0.118569
4215,0.0163886,0.0759956,-0.0134353,0.00517272,24.6341,50.448,-0.0369034,-0.170683
4216,0.0226921,0.111128,-0.0129514,0.0146638,24.6536,50.5415,-0.0564437,-0.264245
4217,0.0252113,0.129068,-0.00962451,0.0200537,24.6776,50.6616,-0.0803954,-0.384343
4218,0.0234088,0.128208,-0.00389359,0.0203616,24.7019,50.7903,-0.104705,-0.512981
4219,0.0170153,0.110737,0.00385827,0.0174584,24.7221,50.9098,-0.124918,-0.632453
4220,0.00893895,0.0828987,0.0113431,0.0134779,24.7351,51.0066,-0.137895,-0.729271
4221,0.00392084,0.0513927,0.0152161,0.00968073,24.7415,51.0737,-0.144325,-0.796417
4222,0.00399029,0.0216296,0.0141887,0.0069466,24.7454,51.1102,-0.14828,-0.832928
4223,0.00761572,-0.00252368,0.00948142,0.00599053,24.7513,51.12,-0.154083,-0.842481
4224,0.011852,-0.0191915,0.00342966,0.00626037,24.761,51.1309,-0.163817,-0.831623
4225,0.0143056,-0.0281665,-0.00181905,0.00631689,24.7741,51.1546,-0.176896,-0.807944
4226,0.0136804,-0.0305631,-0.00482731,0.00537429,24.7881,51.1839,-0.190889,-0.778579
4227,0.0100055,-0.0283129,-0.00512844,0.00370904,24.7999,51.2134,-0.202732,-0.749141
4228,0.00487902,-0.0235516,-0.00350549,0.00207279,24.8073,51.2393,-0.210174,-0.723209
4229,0.00065973,-0.0181449,-0.00153627,0.00110207,24.8101,51.2602,-0.212943,-0.702361
4230,-0.00108317,-0.0134818,-0.000531315,0.0011427,24.8106,51.276,-0.212732,-0.686548
4231,-0.000395081,-0.010454,-0.000842948,0.00215063,24.8113,51.2879,-0.211992,-0.67458
4232,0.00145084,-0.00947323,-0.00196179,0.00357657,24.8119,51.2979,-0.21252,-0.664616
4233,0.00287569,-0.0105269,-0.00303336,0.00460486,24.8141,51.3079,-0.214684,-0.654616
4234,0.00275911,-0.0132698,-0.00334782,0.004668,24.8169,51.3198,-0.217501,-0.642718
4235,0.000882032,-0.0171147,-0.00267789,0.00375133,24.8187,51.335,-0.219322,-0.627525
4236,-0.00201625,-0.0213364,-0.00139454,0.00229611,24.8196,51.3542,-0.218754,-0.6083
4237,-0.00468252,-0.0252103,-0.000244243,0.000899346,24.8229,51.3775,-0.215405,-0.585026
4238,-0.00608936,-0.0281638,0.000110407,3.82928e-5,24.8283,51.4042,-0.210019,-0.558339
4239,-0.00597318,-0.0298848,-0.000533982,-0.000112501,24.8343,51.4332,-0.203988,-0.529315
4240,-0.00485977,-0.0303518,-0.00185943,0.00026493,24.8397,51.4633,-0.198571,-0.499197
4241,-0.00367425,-0.0297864,-0.0032471,0.000759831,24.844,51.4934,-0.194304,-0.469128
4242,-0.00323025,-0.0285519,-0.00410666,0.000983314,24.8475,51.5226,-0.190852,-0.439959
4243,-0.00384686,-0.0270317,-0.00415108,0.000773943,24.851,51.5504,-0.187314,-0.412167
4244,-0.00524262,-0.0255295,-0.00350461,0.00024009,24.8555,51.5766,-0.182769,-0.385886
4245,-0.00674257,-0.0242189,-0.0025987,-0.000345921,24.8615,51.6015,-0.176776,-0.361012
4246,-0.00767498,-0.0231506,-0.0019192,-0.000712696,24.8687,51.6252,-0.169567,-0.337327
4247,-0.00772253,-0.0222961,-0.00175553,-0.000729189,24.8764,51.6479,-0.161869,-0.314604
4248,-0.0070399,-0.0215976,-0.00208729,-0.000460187,24.8838,51.6699,-0.154487,-0.292657
4249,-0.00611139,-0.0210014,-0.00264501,-0.000114842,24.8904,51.6912,-0.147912,-0.271358
4250,-0.00546368,-0.0204683,-0.00308471,7.89324e-5,24.8962,51.7119,-0.142124,-0.250623
4251,-0.00539627,-0.019965,-0.00317364,-2.50352e-6,24.9016,51.7321,-0.136694,-0.230406
4252,-0.00585855,-0.0194509,-0.00289552,-0.000326098,24.9072,51.7518,-0.131067,-0.210698
4253,-0.00651897,-0.0188748,-0.00243158,-0.00073767,24.9134,51.771,-0.124878,-0.191535
4254,-0.00697135,-0.018185,-0.00204053,-0.00105357,24.9202,51.7895,-0.118133,-0.173005
4255,-0.00695519,-0.0173489,-0.00191237,-0.00115559,24.9271,51.8073,-0.11117,-0.155238
4256,-0.00647271,-0.0163688,-0.0020766,-0.00104248,24.9339,51.8241,-0.104456,-0.138379
4257,-0.00575553,-0.0152853,-0.00240557,-0.000816793,24.94,51.84,-0.0983417,-0.122552
4258,-0.00511868,-0.0141649,-0.00269833,-0.000620388,24.9454,51.8547,-0.0929046,-0.107827
4259,-0.0047908,-0.0130776,-0.00279204,-0.000557556,24.9504,51.8683,-0.0879498,-0.0942059
4260,-0.00480916,-0.012074,-0.0026409,-0.00064754,24.9552,51.8809,-0.0831498,-0.0816301
4261,-0.00502489,-0.0111726,-0.00232647,-0.000826754,24.9601,51.8925,-0.0782328,-0.0700068
4262,-0.005203,-0.0103613,-0.00200154,-0.000992652,24.9652,51.9033,-0.0731189,-0.0592398
