"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","y_11.y","y_22.y","r_11.y","r_22.y"
1546,186.784,291.581,-33.8308,142.461,0.0400387,0.912745,0,1
1547,186.824,291.668,-33.8707,142.548,0.0398395,0.913179,0,1
1548,186.864,291.755,-33.9105,142.635,0.0396413,0.913611,0,1
1549,186.903,291.841,-33.95,142.721,0.0394441,0.914041,0,1
1550,186.943,291.927,-33.9894,142.807,0.0392478,0.914468,0,1
1551,186.982,292.012,-34.0285,142.892,0.0390525,0.914894,0,1
1552,187.021,292.097,-34.0675,142.977,0.0388582,0.915317,0,1
1553,187.06,292.181,-34.1062,143.061,0.0386649,0.915739,0,1
1554,187.098,292.265,-34.1448,143.145,0.0384725,0.916158,0,1
1555,187.137,292.349,-34.1832,143.229,0.0382811,0.916575,0,1
1556,187.175,292.432,-34.2214,143.312,0.0380906,0.91699,0,1
1557,187.213,292.515,-34.2594,143.395,0.0379011,0.917403,0,1
1558,187.251,292.597,-34.2972,143.477,0.0377125,0.917814,0,1
1559,187.288,292.679,-34.3348,143.559,0.0375249,0.918223,0,1
1560,187.326,292.761,-34.3722,143.641,0.0373381,0.91863,0,1
1561,187.363,292.842,-34.4095,143.722,0.0371524,0.919035,0,1
1562,187.4,292.923,-34.4465,143.803,0.0369675,0.919438,0,1
1563,187.437,293.003,-34.4834,143.883,0.0367836,0.919838,0,1
1564,187.474,293.083,-34.5201,143.963,0.0366006,0.920237,0,1
1565,187.51,293.163,-34.5566,144.043,0.0364185,0.920634,0,1
1566,187.546,293.242,-34.5929,144.122,0.0362373,0.921029,0,1
1567,187.583,293.321,-34.6291,144.201,0.036057,0.921422,0,1
1568,187.618,293.399,-34.665,144.279,0.0358776,0.921813,0,1
1569,187.654,293.477,-34.7008,144.357,0.0356991,0.922202,0,1
1570,187.69,293.555,-34.7364,144.435,0.0355214,0.922589,0,1
1571,187.725,293.632,-34.7719,144.512,0.0353447,0.922974,0,1
1572,187.761,293.709,-34.8071,144.589,0.0351688,0.923357,0,1
1573,187.796,293.785,-34.8422,144.665,0.0349939,0.923739,0,1
1574,187.831,293.861,-34.8771,144.741,0.0348197,0.924118,0,1
1575,187.865,293.937,-34.9119,144.817,0.0346465,0.924496,0,1
1576,187.9,294.012,-34.9464,144.892,0.0344741,0.924871,0,1
1577,187.934,294.087,-34.9808,144.967,0.0343026,0.925245,0,1
1578,187.968,294.162,-35.015,145.042,0.0341319,0.925617,0,1
1579,188.003,294.236,-35.0491,145.116,0.0339621,0.925987,0,1
1580,188.036,294.31,-35.0829,145.19,0.0337931,0.926355,0,1
1581,188.07,294.383,-35.1167,145.263,0.033625,0.926722,0,1
1582,188.104,294.456,-35.1502,145.336,0.0334577,0.927086,0,1
1583,188.137,294.529,-35.1836,145.409,0.0332912,0.927449,0,1
1584,188.17,294.601,-35.2168,145.481,0.0331256,0.92781,0,1
1585,188.203,294.673,-35.2498,145.553,0.0329608,0.928169,0,1
1586,188.236,294.745,-35.2827,145.625,0.0327968,0.928527,0,1
1587,188.269,294.816,-35.3154,145.696,0.0326336,0.928882,0,1
1588,188.301,294.887,-35.348,145.767,0.0324712,0.929236,0,1
1589,188.334,294.958,-35.3804,145.838,0.0323097,0.929588,0,1
1590,188.366,295.028,-35.4126,145.908,0.0321489,0.929939,0,1
1591,188.398,295.098,-35.4447,145.978,0.031989,0.930287,0,1
1592,188.43,295.168,-35.4766,146.048,0.0318298,0.930634,0,1
1593,188.462,295.237,-35.5083,146.117,0.0316714,0.930979,0,1
1594,188.493,295.306,-35.5399,146.186,0.0315139,0.931322,0,1
1595,188.525,295.374,-35.5713,146.254,0.0313571,0.931664,0,1
1596,188.556,295.442,-35.6026,146.322,0.031201,0.932004,0,1
1597,188.587,295.51,-35.6337,146.39,0.0310458,0.932342,0,1
1598,188.618,295.578,-35.6647,146.458,0.0308913,0.932679,0,1
1599,188.649,295.645,-35.6955,146.525,0.0307376,0.933014,0,1
1600,188.68,295.712,-35.7262,146.592,0.0305847,0.933347,0,1
1601,188.71,295.778,-35.7567,146.658,0.0304325,0.933679,0,1
1602,188.741,295.844,-35.7871,146.724,0.0302811,0.934009,0,1
1603,188.771,295.91,-35.8173,146.79,0.0301305,0.934337,0,1
1604,188.801,295.976,-35.8473,146.856,0.0299806,0.934664,0,1
1605,188.831,296.041,-35.8772,146.921,0.0298314,0.934989,0,1
1606,188.86,296.106,-35.907,146.986,0.029683,0.935312,0,1
1607,188.89,296.17,-35.9366,147.05,0.0295353,0.935634,0,1
1608,188.919,296.234,-35.9661,147.114,0.0293883,0.935955,0,1
1609,188.949,296.298,-35.9954,147.178,0.0292421,0.936273,0,1
1610,188.978,296.362,-36.0245,147.242,0.0290966,0.93659,0,1
1611,189.007,296.425,-36.0536,147.305,0.0289519,0.936906,0,1
1612,189.036,296.488,-36.0824,147.368,0.0288078,0.93722,0,1
1613,189.065,296.551,-36.1112,147.431,0.0286645,0.937532,0,1
1614,189.093,296.613,-36.1398,147.493,0.0285219,0.937843,0,1
1615,189.122,296.675,-36.1682,147.555,0.0283799,0.938152,0,1
1616,189.15,296.737,-36.1965,147.617,0.0282387,0.93846,0,1
1617,189.178,296.798,-36.2247,147.678,0.0280982,0.938766,0,1
1618,189.206,296.859,-36.2527,147.739,0.0279584,0.939071,0,1
1619,189.234,296.92,-36.2806,147.8,0.0278193,0.939374,0,1
1620,189.262,296.98,-36.3084,147.86,0.0276809,0.939675,0,1
1621,189.289,297.04,-36.336,147.92,0.0275432,0.939976,0,1
1622,189.317,297.1,-36.3635,147.98,0.0274062,0.940274,0,1
1623,189.344,297.16,-36.3908,148.04,0.0272698,0.940571,0,1
1624,189.371,297.219,-36.418,148.099,0.0271341,0.940867,0,1
1625,189.399,297.278,-36.4451,148.158,0.0269991,0.941161,0,1
1626,189.425,297.337,-36.472,148.217,0.0268648,0.941454,0,1
1627,189.452,297.395,-36.4988,148.275,0.0267311,0.941745,0,1
1628,189.479,297.453,-36.5255,148.333,0.0265981,0.942035,0,1
1629,189.505,297.511,-36.552,148.391,0.0264658,0.942324,0,1
1630,189.532,297.569,-36.5784,148.449,0.0263341,0.942611,0,1
1631,189.558,297.626,-36.6047,148.506,0.0262031,0.942896,0,1
1632,189.584,297.683,-36.6308,148.563,0.0260727,0.94318,0,1
1633,189.61,297.74,-36.6568,148.62,0.025943,0.943463,0,1
1634,189.636,297.796,-36.6827,148.676,0.0258139,0.943744,0,1
1635,189.662,297.852,-36.7084,148.732,0.0256855,0.944024,0,1
1636,189.687,297.908,-36.734,148.788,0.0255577,0.944303,0,1
1637,189.713,297.964,-36.7595,148.844,0.0254305,0.94458,0,1
1638,189.738,298.019,-36.7849,148.899,0.025304,0.944855,0,1
1639,189.764,298.074,-36.8102,148.954,0.0251781,0.94513,0,1
1640,189.789,298.129,-36.8353,149.009,0.0250528,0.945403,0,1
1641,189.814,298.183,-36.8603,149.063,0.0249282,0.945674,0,1
1642,189.839,298.237,-36.8851,149.117,0.0248042,0.945945,0,1
1643,189.863,298.291,-36.9099,149.171,0.0246808,0.946214,0,1
1644,189.888,298.345,-36.9345,149.225,0.024558,0.946481,0,1
1645,189.912,298.398,-36.959,149.278,0.0244358,0.946748,0,1
1646,189.937,298.451,-36.9834,149.331,0.0243142,0.947013,0,1
1647,189.961,298.504,-37.0076,149.384,0.0241932,0.947276,0,1
1648,189.985,298.557,-37.0317,149.437,0.0240729,0.947538,0,1
1649,190.009,298.609,-37.0558,149.489,0.0239531,0.947799,0,1
1650,190.033,298.661,-37.0797,149.541,0.0238339,0.948059,0,1
1651,190.057,298.713,-37.1034,149.593,0.0237153,0.948318,0,1
1652,190.081,298.764,-37.1271,149.645,0.0235973,0.948575,0,1
1653,190.104,298.816,-37.1506,149.696,0.0234799,0.948831,0,1
1654,190.127,298.867,-37.174,149.747,0.0233631,0.949085,0,1
1655,190.151,298.918,-37.1973,149.798,0.0232469,0.949339,0,1
1656,190.174,298.968,-37.2205,149.848,0.0231312,0.949591,0,1
1657,190.197,299.018,-37.2436,149.898,0.0230161,0.949841,0,1
1658,190.22,299.068,-37.2666,149.949,0.0229016,0.950091,0,1
1659,190.243,299.118,-37.2894,149.998,0.0227877,0.950339,0,1
1660,190.266,299.168,-37.3121,150.048,0.0226743,0.950586,0,1
1661,190.288,299.217,-37.3348,150.097,0.0225615,0.950832,0,1
1662,190.311,299.266,-37.3573,150.146,0.0224492,0.951077,0,1
1663,190.333,299.315,-37.3797,150.195,0.0223375,0.95132,0,1
1664,190.355,299.363,-37.4019,150.244,0.0222264,0.951562,0,1
1665,190.378,299.412,-37.4241,150.292,0.0221158,0.951803,0,1
1666,190.4,299.46,-37.4462,150.34,0.0220058,0.952043,0,1
1667,190.422,299.508,-37.4681,150.388,0.0218963,0.952282,0,1
1668,190.443,299.555,-37.49,150.435,0.0217873,0.952519,0,1
1669,190.465,299.603,-37.5117,150.483,0.0216789,0.952756,0,1
1670,190.487,299.65,-37.5333,150.53,0.0215711,0.952991,0,1
1671,190.508,299.697,-37.5548,150.577,0.0214637,0.953224,0,1
1672,190.53,299.743,-37.5763,150.623,0.0213569,0.953457,0,1
1673,190.551,299.79,-37.5976,150.67,0.0212507,0.953689,0,1
1674,190.572,299.836,-37.6188,150.716,0.021145,0.953919,0,1
1675,190.593,299.882,-37.6398,150.762,0.0210398,0.954148,0,1
1676,190.614,299.928,-37.6608,150.808,0.0209351,0.954377,0,1
1677,190.635,299.973,-37.6817,150.853,0.0208309,0.954604,0,1
1678,190.656,300.018,-37.7025,150.899,0.0207273,0.954829,0,1
1679,190.677,300.064,-37.7232,150.944,0.0206241,0.955054,0,1
1680,190.697,300.108,-37.7437,150.988,0.0205215,0.955278,0,1
1681,190.718,300.153,-37.7642,151.033,0.0204194,0.9555,0,1
1682,190.738,300.197,-37.7846,151.077,0.0203178,0.955722,0,1
1683,190.758,300.242,-37.8049,151.122,0.0202167,0.955942,0,1
1684,190.778,300.285,-37.825,151.166,0.0201162,0.956161,0,1
1685,190.799,300.329,-37.8451,151.209,0.0200161,0.956379,0,1
1686,190.818,300.373,-37.8651,151.253,0.0199165,0.956596,0,1
1687,190.838,300.416,-37.8849,151.296,0.0198174,0.956812,0,1
1688,190.858,300.459,-37.9047,151.339,0.0197188,0.957027,0,1
1689,190.878,300.502,-37.9244,151.382,0.0196207,0.957241,0,1
1690,190.897,300.545,-37.9439,151.425,0.0195231,0.957454,0,1
1691,190.917,300.587,-37.9634,151.467,0.0194259,0.957665,0,1
1692,190.936,300.629,-37.9828,151.509,0.0193293,0.957876,0,1
1693,190.956,300.671,-38.0021,151.551,0.0192331,0.958086,0,1
1694,190.975,300.713,-38.0212,151.593,0.0191374,0.958294,0,1
1695,190.994,300.755,-38.0403,151.635,0.0190422,0.958502,0,1
1696,191.013,300.796,-38.0593,151.676,0.0189475,0.958708,0,1
1697,191.032,300.837,-38.0782,151.717,0.0188532,0.958914,0,1
1698,191.05,300.878,-38.097,151.758,0.0187594,0.959118,0,1
1699,191.069,300.919,-38.1158,151.799,0.018666,0.959321,0,1
1700,191.088,300.96,-38.1344,151.84,0.0185732,0.959524,0,1
1701,191.106,301,-38.1529,151.88,0.0184808,0.959725,0,1
1702,191.125,301.04,-38.1713,151.92,0.0183888,0.959926,0,1
1703,191.143,301.08,-38.1897,151.96,0.0182973,0.960125,0,1
1704,191.161,301.12,-38.2079,152,0.0182063,0.960323,0,1
1705,191.18,301.16,-38.2261,152.04,0.0181157,0.960521,0,1
1706,191.198,301.199,-38.2442,152.079,0.0180256,0.960717,0,1
1707,191.216,301.238,-38.2621,152.118,0.0179359,0.960913,0,1
1708,191.233,301.277,-38.28,152.157,0.0178466,0.961107,0,1
1709,191.251,301.316,-38.2978,152.196,0.0177579,0.961301,0,1
1710,191.269,301.354,-38.3155,152.235,0.0176695,0.961493,0,1
1711,191.287,301.393,-38.3332,152.273,0.0175816,0.961685,0,1
1712,191.304,301.431,-38.3507,152.311,0.0174941,0.961875,0,1
1713,191.322,301.469,-38.3682,152.349,0.0174071,0.962065,0,1
1714,191.339,301.507,-38.3855,152.387,0.0173205,0.962254,0,1
1715,191.356,301.545,-38.4028,152.425,0.0172343,0.962442,0,1
1716,191.373,301.582,-38.42,152.462,0.0171485,0.962628,0,1
1717,191.391,301.619,-38.4371,152.499,0.0170632,0.962814,0,1
1718,191.408,301.656,-38.4541,152.537,0.0169783,0.962999,0,1
1719,191.425,301.693,-38.4711,152.573,0.0168939,0.963184,0,1
1720,191.441,301.73,-38.4879,152.61,0.0168098,0.963367,0,1
1721,191.458,301.767,-38.5047,152.647,0.0167262,0.963549,0,1
1722,191.475,301.803,-38.5214,152.683,0.0166429,0.96373,0,1
1723,191.491,301.839,-38.538,152.719,0.0165601,0.963911,0,1
1724,191.508,301.875,-38.5545,152.755,0.0164777,0.96409,0,1
1725,191.524,301.911,-38.5709,152.791,0.0163958,0.964269,0,1
1726,191.541,301.947,-38.5873,152.827,0.0163142,0.964447,0,1
1727,191.557,301.982,-38.6035,152.862,0.016233,0.964624,0,1
1728,191.573,302.017,-38.6197,152.897,0.0161523,0.9648,0,1
1729,191.589,302.053,-38.6359,152.933,0.0160719,0.964975,0,1
1730,191.605,302.087,-38.6519,152.967,0.0159919,0.965149,0,1
1731,191.621,302.122,-38.6678,153.002,0.0159124,0.965322,0,1
1732,191.637,302.157,-38.6837,153.037,0.0158332,0.965495,0,1
1733,191.653,302.191,-38.6995,153.071,0.0157544,0.965667,0,1
1734,191.669,302.225,-38.7152,153.106,0.015676,0.965837,0,1
1735,191.684,302.26,-38.7309,153.14,0.015598,0.966007,0,1
1736,191.7,302.293,-38.7464,153.174,0.0155204,0.966177,0,1
1737,191.715,302.327,-38.7619,153.207,0.0154432,0.966345,0,1
1738,191.731,302.361,-38.7773,153.241,0.0153664,0.966512,0,1
1739,191.746,302.394,-38.7926,153.274,0.0152899,0.966679,0,1
1740,191.761,302.427,-38.8079,153.307,0.0152138,0.966845,0,1
1741,191.777,302.46,-38.8231,153.341,0.0151381,0.96701,0,1
1742,191.792,302.493,-38.8382,153.373,0.0150628,0.967174,0,1
1743,191.807,302.526,-38.8532,153.406,0.0149879,0.967337,0,1
1744,191.822,302.559,-38.8681,153.439,0.0149133,0.9675,0,1
1745,191.836,302.591,-38.883,153.471,0.0148391,0.967661,0,1
1746,191.851,302.623,-38.8978,153.503,0.0147653,0.967822,0,1
1747,191.866,302.655,-38.9125,153.536,0.0146918,0.967982,0,1
1748,191.881,302.687,-38.9272,153.567,0.0146187,0.968142,0,1
1749,191.895,302.719,-38.9418,153.599,0.014546,0.9683,0,1
1750,191.91,302.751,-38.9563,153.631,0.0144736,0.968458,0,1
1751,191.924,302.782,-38.9707,153.662,0.0144016,0.968615,0,1
1752,191.939,302.814,-38.9851,153.694,0.01433,0.968771,0,1
1753,191.953,302.845,-38.9994,153.725,0.0142587,0.968926,0,1
1754,191.967,302.876,-39.0136,153.756,0.0141877,0.969081,0,1
1755,191.981,302.907,-39.0278,153.787,0.0141171,0.969235,0,1
1756,191.995,302.937,-39.0418,153.817,0.0140469,0.969388,0,1
1757,192.009,302.968,-39.0559,153.848,0.013977,0.96954,0,1
1758,192.023,302.998,-39.0698,153.878,0.0139075,0.969692,0,1
1759,192.037,303.028,-39.0837,153.908,0.0138383,0.969843,0,1
1760,192.051,303.059,-39.0975,153.939,0.0137694,0.969993,0,1
1761,192.065,303.088,-39.1112,153.968,0.0137009,0.970142,0,1
1762,192.078,303.118,-39.1249,153.998,0.0136327,0.97029,0,1
1763,192.092,303.148,-39.1385,154.028,0.0135649,0.970438,0,1
1764,192.105,303.177,-39.152,154.057,0.0134974,0.970585,0,1
1765,192.119,303.207,-39.1655,154.087,0.0134303,0.970732,0,1
1766,192.132,303.236,-39.1789,154.116,0.0133634,0.970877,0,1
1767,192.146,303.265,-39.1922,154.145,0.0132969,0.971022,0,1
1768,192.159,303.294,-39.2055,154.174,0.0132308,0.971166,0,1
1769,192.172,303.323,-39.2187,154.203,0.013165,0.97131,0,1
1770,192.185,303.351,-39.2318,154.231,0.0130995,0.971453,0,1
1771,192.198,303.38,-39.2449,154.26,0.0130343,0.971595,0,1
1772,192.211,303.408,-39.2579,154.288,0.0129694,0.971736,0,1
1773,192.224,303.436,-39.2708,154.316,0.0129049,0.971877,0,1
1774,192.237,303.464,-39.2837,154.344,0.0128407,0.972016,0,1
1775,192.25,303.492,-39.2965,154.372,0.0127768,0.972156,0,1
1776,192.263,303.52,-39.3092,154.4,0.0127132,0.972294,0,1
1777,192.275,303.548,-39.3219,154.428,0.01265,0.972432,0,1
1778,192.288,303.575,-39.3345,154.455,0.012587,0.972569,0,1
1779,192.301,303.602,-39.3471,154.483,0.0125244,0.972706,0,1
1780,192.313,303.63,-39.3596,154.51,0.0124621,0.972842,0,1
1781,192.325,303.657,-39.372,154.537,0.0124001,0.972977,0,1
1782,192.338,303.684,-39.3844,154.564,0.0123384,0.973111,0,1
1783,192.35,303.711,-39.3967,154.591,0.012277,0.973245,0,1
1784,192.362,303.737,-39.4089,154.617,0.0122159,0.973378,0,1
1785,192.375,303.764,-39.4211,154.644,0.0121552,0.97351,0,1
1786,192.387,303.79,-39.4332,154.67,0.0120947,0.973642,0,1
1787,192.399,303.817,-39.4453,154.697,0.0120345,0.973773,0,1
1788,192.411,303.843,-39.4573,154.723,0.0119746,0.973904,0,1
1789,192.423,303.869,-39.4693,154.749,0.011915,0.974034,0,1
1790,192.435,303.895,-39.4811,154.775,0.0118558,0.974163,0,1
1791,192.446,303.92,-39.493,154.8,0.0117968,0.974291,0,1
1792,192.458,303.946,-39.5047,154.826,0.0117381,0.974419,0,1
1793,192.47,303.972,-39.5164,154.852,0.0116797,0.974547,0,1
1794,192.482,303.997,-39.5281,154.877,0.0116216,0.974673,0,1
1795,192.493,304.022,-39.5397,154.902,0.0115637,0.974799,0,1
1796,192.505,304.047,-39.5512,154.927,0.0115062,0.974925,0,1
1797,192.516,304.072,-39.5627,154.952,0.011449,0.975049,0,1
1798,192.528,304.097,-39.5741,154.977,0.011392,0.975174,0,1
1799,192.539,304.122,-39.5855,155.002,0.0113353,0.975297,0,1
1800,192.55,304.147,-39.5968,155.027,0.0112789,0.97542,0,1
1800,192.55,304.147,-39.5968,155.027,0.0112789,0.97542,0,1
1800,192.55,304.147,-39.5968,155.027,0.0112789,0.97542,0,0
1801,192.561,305.122,-39.608,154.051,0.0112228,0.975542,0,0
1802,192.573,306.098,-39.6192,153.076,0.011167,0.975664,0,0
1803,192.584,307.073,-39.6304,152.1,0.0111114,0.975785,0,0
1804,192.591,308.043,-39.6375,151.13,0.00312481,0.963781,0,0
1805,192.593,309.001,-39.6367,150.172,-0.00464913,0.951775,0,0
1806,192.601,309.947,-39.6282,149.227,-0.0123285,0.93977,0,0
1807,192.618,310.881,-39.6121,148.293,-0.0198647,0.927837,0,0
1808,192.641,311.803,-39.5886,147.371,-0.0272067,0.916051,0,0
1809,192.672,312.713,-39.5578,146.461,-0.0343517,0.904411,0,0
1810,192.71,313.612,-39.52,145.562,-0.041307,0.893103,0,0
1811,192.754,314.499,-39.4753,144.674,-0.0480761,0.882209,0,0
1812,192.806,315.376,-39.4239,143.797,-0.0546544,0.87163,0,0
1813,192.864,316.243,-39.3661,142.931,-0.0610426,0.861352,0,0
1814,192.928,317.099,-39.302,142.074,-0.0672428,0.851361,0,0
1815,192.998,317.945,-39.2317,141.228,-0.0732574,0.841647,0,0
1816,193.074,318.782,-39.1555,140.391,-0.0790886,0.832197,0,0
1817,193.156,319.61,-39.0736,139.563,-0.0847388,0.823001,0,0
1818,193.244,320.429,-38.9861,138.745,-0.0902106,0.81405,0,0
1819,193.336,321.238,-38.8933,137.935,-0.0955066,0.805333,0,0
1820,193.434,322.039,-38.7952,137.134,-0.10063,0.796841,0,0
1821,193.538,322.832,-38.6921,136.341,-0.105582,0.788566,0,0
1822,193.646,323.617,-38.5841,135.557,-0.110368,0.780499,0,0
1823,193.758,324.393,-38.4715,134.78,-0.114989,0.772633,0,0
1824,193.875,325.162,-38.3542,134.011,-0.119449,0.764959,0,0
1825,193.997,325.923,-38.2326,133.25,-0.123751,0.757471,0,0
1826,194.123,326.677,-38.1068,132.496,-0.127898,0.750161,0,0
1827,194.253,327.424,-37.9769,131.75,-0.131893,0.743024,0,0
1828,194.387,328.163,-37.8431,131.01,-0.13574,0.736052,0,0
1829,194.524,328.896,-37.7055,130.278,-0.139441,0.729241,0,0
1830,194.665,329.622,-37.5643,129.552,-0.143001,0.722583,0,0
1831,194.81,330.341,-37.4196,128.832,-0.146421,0.716075,0,0
1832,194.958,331.054,-37.2715,128.12,-0.149706,0.709709,0,0
1833,195.109,331.76,-37.1202,127.413,-0.152858,0.703482,0,0
1834,195.264,332.461,-36.9659,126.713,-0.155881,0.697388,0,0
1835,195.421,333.155,-36.8085,126.018,-0.158778,0.691424,0,0
1836,195.581,333.844,-36.6484,125.33,-0.161552,0.685583,0,0
1837,195.744,334.526,-36.4855,124.647,-0.164207,0.679863,0,0
1838,195.91,335.204,-36.32,123.97,-0.166744,0.674259,0,0
1839,196.078,335.875,-36.1521,123.298,-0.169168,0.668767,0,0
1840,196.248,336.541,-35.9817,122.632,-0.171482,0.663383,0,0
1841,196.421,337.202,-35.8091,121.971,-0.173688,0.658104,0,0
1842,196.595,337.857,-35.6344,121.316,-0.175789,0.652927,0,0
1843,196.772,338.508,-35.4576,120.666,-0.177788,0.647847,0,0
1844,196.951,339.153,-35.2789,120.02,-0.179688,0.642862,0,0
1845,197.131,339.794,-35.0983,119.38,-0.181493,0.637968,0,0
1846,197.314,340.429,-34.9159,118.744,-0.183204,0.633163,0,0
1847,197.498,341.06,-34.7319,118.113,-0.184824,0.628444,0,0
1848,197.683,341.686,-34.5463,117.487,-0.186356,0.623808,0,0
1849,197.87,342.308,-34.3593,116.866,-0.187803,0.619252,0,0
1850,198.059,342.925,-34.1708,116.249,-0.189167,0.614773,0,0
1851,198.249,343.537,-33.981,115.636,-0.190451,0.61037,0,0
1852,198.44,344.145,-33.7899,115.028,-0.191657,0.60604,0,0
1853,198.632,344.749,-33.5977,114.424,-0.192787,0.601781,0,0
1854,198.825,345.349,-33.4044,113.824,-0.193844,0.59759,0,0
1855,199.02,345.944,-33.21,113.229,-0.19483,0.593465,0,0
1856,199.215,346.536,-33.0147,112.637,-0.195748,0.589405,0,0
1857,199.411,347.123,-32.8186,112.05,-0.1966,0.585407,0,0
1858,199.608,347.707,-32.6216,111.467,-0.197387,0.58147,0,0
1859,199.806,348.286,-32.4238,110.887,-0.198112,0.577591,0,0
1860,200.004,348.862,-32.2254,110.311,-0.198776,0.573769,0,0
1861,200.203,349.434,-32.0263,109.739,-0.199383,0.570002,0,0
1862,200.403,350.002,-31.8266,109.171,-0.199933,0.566289,0,0
1863,200.603,350.566,-31.6265,108.607,-0.20043,0.562627,0,0
1864,200.804,351.127,-31.4258,108.046,-0.200873,0.559016,0,0
1865,201.005,351.685,-31.2247,107.489,-0.201266,0.555455,0,0
1866,201.206,352.238,-31.0233,106.935,-0.20161,0.55194,0,0
1867,201.408,352.788,-30.8215,106.385,-0.201907,0.548472,0,0
1868,201.61,353.335,-30.6195,105.838,-0.202158,0.545049,0,0
1869,201.812,353.879,-30.4173,105.295,-0.202365,0.541669,0,0
1870,202.015,354.419,-30.2148,104.755,-0.202529,0.538332,0,0
1871,202.217,354.955,-30.0122,104.218,-0.202653,0.535037,0,0
1872,202.42,355.489,-29.8095,103.685,-0.202737,0.531781,0,0
1873,202.623,356.019,-29.6068,103.155,-0.202783,0.528564,0,0
1874,202.826,356.546,-29.404,102.628,-0.202793,0.525385,0,0
1875,203.028,357.07,-29.2012,102.104,-0.202767,0.522244,0,0
1876,203.231,357.59,-28.9985,101.583,-0.202707,0.519138,0,0
1877,203.434,358.108,-28.7958,101.065,-0.202615,0.516067,0,0
1878,203.636,358.622,-28.5932,100.551,-0.202491,0.51303,0,0
1879,203.839,359.134,-28.3908,100.039,-0.202337,0.510027,0,0
1880,204.041,359.643,-28.1886,99.5308,-0.202154,0.507056,0,0
1881,204.243,360.148,-27.9865,99.0253,-0.201942,0.504116,0,0
1882,204.445,360.651,-27.7847,98.5226,-0.201704,0.501207,0,0
1883,204.647,361.151,-27.5831,98.0228,-0.20144,0.498328,0,0
1884,204.848,361.647,-27.3818,97.5259,-0.201152,0.495479,0,0
1885,205.049,362.142,-27.1808,97.0319,-0.200839,0.492658,0,0
1886,205.25,362.633,-26.9802,96.5406,-0.200503,0.489865,0,0
1887,205.45,363.121,-26.7798,96.0521,-0.200146,0.487099,0,0
1888,205.65,363.607,-26.5799,95.5664,-0.199768,0.484359,0,0
1889,205.849,364.09,-26.3803,95.0834,-0.199369,0.481646,0,0
1890,206.049,364.57,-26.1812,94.6031,-0.198951,0.478957,0,0
1891,206.247,365.048,-25.9824,94.1255,-0.198515,0.476294,0,0
1892,206.446,365.523,-25.7841,93.6505,-0.198061,0.473655,0,0
1893,206.643,365.995,-25.5863,93.1781,-0.19759,0.471039,0,0
1894,206.841,366.465,-25.389,92.7084,-0.197103,0.468447,0,0
1895,207.038,366.932,-25.1921,92.2412,-0.1966,0.465877,0,0
1896,207.234,367.397,-24.9958,91.7766,-0.196083,0.463329,0,0
1897,207.43,367.859,-24.8,91.3146,-0.195551,0.460803,0,0
1898,207.625,368.318,-24.6047,90.855,-0.195006,0.458298,0,0
1899,207.82,368.775,-24.41,90.398,-0.194449,0.455814,0,0
1900,208.014,369.23,-24.2158,89.9434,-0.193879,0.45335,0,0
1901,208.207,369.682,-24.0222,89.4912,-0.193297,0.450906,0,0
1902,208.4,370.132,-23.8292,89.0416,-0.192704,0.448482,0,0
